pulled_at,source,date,headline,url,tags
2026-07-27T17:59:38.445885,CPSC Recall,2000-06-29T00:00:00,"CPSC, Kellogg Company Announce Recall of Toy Cars Inside Boxes of Cereal",https://www.cpsc.gov/Recalls/2000/CPSC-Kellogg-Company-Announce-Recall-of-Toy-Cars-Inside-Boxes-of-Cereal,
2026-07-27T17:59:38.445885,SEC 8-K (Item 8.01: internal investigation),2026-07-22,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — Item 8.01 8-K referencing 'internal investigation',https://www.sec.gov/Archives/edgar/data/1077183/000107718326000049/neo-20260720.htm,
2026-07-27T17:59:38.445885,SEC 8-K (Item 8.01: internal investigation),2026-07-20,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — Item 8.01 8-K referencing 'internal investigation',https://www.sec.gov/Archives/edgar/data/1077183/000107718326000045/neo-20260720.htm,
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-27,Phyllis Entis Asked Why CDC’s Cyclospora Curve Has Two Peaks. A Parasite That Cannot Spread Person to Person Leaves Questions.,https://www.marlerblog.com/case-news/phyllis-entis-asked-why-cdcs-cyclospora-curve-has-two-peaks-a-parasite-that-cannot-spread-person-to-person-leaves-questions/,multi-state
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-26,Four Nurses and Three Epidemiologists Are Counting 710 Cyclospora Cases in One Michigan County.,https://www.marlerblog.com/case-news/four-nurses-and-three-epidemiologists-are-counting-710-cyclospora-cases-in-one-michigan-county/,fatality-linked
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-26,There Is No Kill Step for Cyclospora. That Is the Message I Am Taking to IAFP.,https://www.marlerblog.com/case-news/there-is-no-kill-step-for-cyclospora-that-is-the-message-i-am-taking-to-iafp/,fatality-linked
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-25,CDC’s Own Model Cannot Rule Out a Million Cyclospora Cases. Cut That by Ninety Percent and It Is Still Ten Times a Normal Year.,https://www.marlerblog.com/case-news/cdcs-own-model-cannot-rule-out-a-million-cyclospora-cases-cut-that-by-ninety-percent-and-it-is-still-ten-times-a-normal-year/,fatality-linked
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-25,Weekend Wrap-Up: The Agencies Caught Up to the Reporters — and the Cyclospora Outbreak Got Six Weeks Shorter,https://www.marlerblog.com/case-news/weekend-wrap-up-the-agencies-caught-up-to-the-reporters-and-the-cyclospora-outbreak-got-six-weeks-shorter/,fatality-linked
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-25,Midwest Poultry’s Eggs Sickened 98 with Salmonella. We Already Vaccinate the Hens. It Still Took Seven Months.,https://www.marlerblog.com/case-news/midwest-poultrys-eggs-sickened-98-with-salmonella-britain-vaccinates-its-hens-we-dont/,multi-state; fatality-linked
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-24,"So much for MAHA – Salmonella Outbreak linked to 19,074,924 Recalled Eggs in 17 States",https://www.marlerblog.com/case-news/so-much-for-maha-salmonella-outbreak-linked-to-19074924-recalled-eggs-in-17-states/,multi-state; fatality-linked
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-24,"Is the Washington Post the New CDC? Nine Cyclospora States This Morning, Five on the Government’s Map.",https://www.marlerblog.com/case-news/is-the-washington-post-the-new-cdc-nine-cyclospora-states-this-morning-five-on-the-governments-map/,
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-24,"Taylor Farms, 2009 to 2026: The Outbreaks, and the Recalls That Did and Did Not Follow",https://www.marlerblog.com/case-news/taylor-farms-2009-to-2026-the-outbreaks-and-the-recalls-that-did-and-did-not-follow/,multi-state; fatality-linked; WATCHLIST:Apple
2026-07-27T17:59:38.445885,Marler Blog (food safety plaintiff bar),2026-07-23,CDC Confirmed the Taco Bell Link to Taylor Farms Cyclospora Tainted Lettuce. Whether the Same Lettuce Explains the Other Thirty-Seven States Is Still an Open Question.,https://www.marlerblog.com/case-news/cdc-confirmed-the-taco-bell-link-to-taylor-farms-cyclospora-tainted-lettuce-whether-the-same-lettuce-explains-the-other-thirty-seven-states-is-still-an-open-question/,
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-27,Meta class actions alleging pump-and-dump ad scheme dismissed,https://topclassactions.com/lawsuit-settlements/lawsuit-news/meta-class-actions-alleging-pump-and-dump-ad-scheme-dismissed/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-27,$450K Stanford Federal Credit Union NSF fee class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/450k-stanford-federal-credit-union-nsf-fee-class-action-settlement/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-27,$1.5B Anthropic settlement resolves AI training lawsuit,https://topclassactions.com/lawsuit-settlements/lawsuit-news/1-5b-anthropic-settlement-resolves-ai-training-lawsuit/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-27,"Consumers sue Taylor Farms, Taco Bell over cyclospora outbreak",https://topclassactions.com/lawsuit-settlements/lawsuit-news/consumers-sue-taylor-farms-taco-bell-over-cyclospora-outbreak/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-27,Evenflo recalls over 59K child car seats due to headrest safety concerns,https://topclassactions.com/lawsuit-settlements/lawsuit-news/evenflo-recalls-over-59k-child-car-seats-due-to-headrest-safety-concerns/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-27,Taylor Farms recalls iceberg lettuce amid cyclospora outbreak tied to Taco Bell,https://topclassactions.com/lawsuit-settlements/lawsuit-news/taylor-farms-recalls-iceberg-lettuce-amid-cyclospora-outbreak-tied-to-taco-bell/,multi-state; class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-25,Were You Charged Deceptive Fees by T-Mobile?,https://topclassactions.com/lawsuit-settlements/investigations/t-mobile-deceptive-fees-legal-action/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-24,Fortnite addiction lawsuit: Did excessive gaming harm your child?,https://topclassactions.com/lawsuit-settlements/investigations/fortnite-child-addict-class-action-lawsuit/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-24,"FedEx, Kroger, UPS, Home Depot class actions allege unpaid wages",https://topclassactions.com/lawsuit-settlements/lawsuit-news/fedex-kroger-ups-home-depot-class-actions-allege-unpaid-wages/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-24,$2.4M Guitar Center wage and hour violations class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-4m-guitar-center-wage-and-hour-violations-class-action-settlement/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-24,Class actions target toothpaste makers over sodium lauryl risks,https://topclassactions.com/lawsuit-settlements/lawsuit-news/class-actions-target-toothpaste-makers-over-sodium-lauryl-risks/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-24,First National Bank sued over alleged unlawful debt collection communications,https://topclassactions.com/lawsuit-settlements/lawsuit-news/first-national-bank-sued-over-alleged-unlawful-debt-collection-communications/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-24,Stanley Black & Decker hit with class action over alleged tariff pricing scheme,https://topclassactions.com/lawsuit-settlements/lawsuit-news/stanley-black-decker-hit-with-class-action-over-alleged-tariff-pricing-scheme/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-23,Nissan class action claims company failed to protect employee data in Oracle breach,https://topclassactions.com/lawsuit-settlements/lawsuit-news/nissan-class-action-claims-company-failed-to-protect-employee-data-in-oracle-breach/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-23,$3M Aidvantage TCPA class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/3m-aidvantage-tcpa-class-action-settlement/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-23,Waffle House class action alleges illegal tobacco surcharge on company health insurance,https://topclassactions.com/lawsuit-settlements/lawsuit-news/waffle-house-class-action-alleges-illegal-tobacco-surcharge-on-company-health-insurance/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-23,Judge tosses Amazon class action over alleged Audible auto-enrollment,https://topclassactions.com/lawsuit-settlements/lawsuit-news/judge-tosses-amazon-class-action-over-alleged-audible-auto-enrollment/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-23,Google faces bid to certify class action over alleged tax data tracking,https://topclassactions.com/lawsuit-settlements/lawsuit-news/google-faces-bid-to-certify-class-action-over-alleged-tax-data-tracking/,multi-state; class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-23,Conair recalls Cuisinart 3-in-1 grill with pizza oven due to glass laceration hazard,https://topclassactions.com/lawsuit-settlements/lawsuit-news/conair-recalls-cuisinart-3-in-1-grill-with-pizza-oven-due-to-glass-laceration-hazard/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-22,$2.2M Equifax credit reporting class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-2m-equifax-credit-reporting-class-action-settlement/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-22,Kia class action alleges Telluride SUVs have severe battery drain defect,https://topclassactions.com/lawsuit-settlements/lawsuit-news/kia-class-action-alleges-telluride-suvs-have-severe-battery-drain-defect/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-22,Two Google class actions claim Nest cameras scan passersby’s faces without consent,https://topclassactions.com/lawsuit-settlements/lawsuit-news/two-google-class-actions-claim-nest-cameras-scan-passersbys-faces-without-consent/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-22,Gaming addiction: Apple Arcade lawsuit investigation,https://topclassactions.com/lawsuit-settlements/investigations/apple-arcade-addicting-games-class-action-lawsuit-investigation/,class-action; WATCHLIST:Apple
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-22,"UPS class action alleges company failed to provide meal, rest breaks",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ups-class-action-alleges-company-failed-to-provide-meal-rest-breaks/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-22,"Kia recalls more than 460K Telluride vehicles, issues park outside alert",https://topclassactions.com/lawsuit-settlements/lawsuit-news/kia-recalls-more-than-460k-telluride-vehicles-issues-park-outside-alert/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,How legal intake can impact the outcome of legal marketing,https://topclassactions.com/attorney-marketing/how-legal-intake-can-impact-the-outcome-of-legal-marketing/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,$1.8M Serviceaide data breach class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-8m-serviceaide-data-breach-class-action-settlement/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,Costco class action claims Orgain protein powder contains heavy metals,https://topclassactions.com/lawsuit-settlements/lawsuit-news/costco-class-action-claims-orgain-protein-powder-contains-heavy-metals/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,Apple faces BIPA class action over alleged Face ID privacy violations,https://topclassactions.com/lawsuit-settlements/lawsuit-news/apple-faces-bipa-class-action-over-alleged-face-id-privacy-violations/,class-action; WATCHLIST:Apple
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,Supreme Court limits Roundup lawsuits as Bayer settlement continues,https://topclassactions.com/lawsuit-settlements/lawsuit-news/supreme-court-limits-roundup-lawsuits-as-bayer-settlement-continues/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,"Cellphone wrong-number robocalls could be worth $500-$1,500 per violation of the federal TCPA",https://topclassactions.com/lawsuit-settlements/investigations/wrong-number-robocall-lawsuit/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-21,GM recalls Cadillac Vistiq SUVs over faulty third-row seats,https://topclassactions.com/lawsuit-settlements/lawsuit-news/gm-recalls-cadillac-vistiq-suvs-over-faulty-third-row-seats/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,Arizona Beverages sued over alleged false ‘100% Natural’ tea labels,https://topclassactions.com/lawsuit-settlements/lawsuit-news/arizona-beverages-sued-over-alleged-false-100-natural-tea-labels/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,$1.75M AT&T Washington wage class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-75m-att-washington-wage-class-action-settlement/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,Real estate spam texts and robocalls may violate the TCPA,https://topclassactions.com/lawsuit-settlements/investigations/unsolicited-real-estate-robocalls-and-spam-texts-violate-the-tcpa/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,Timex class action alleges deceptive email subject lines violated Washington spam law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/timex-class-action-alleges-deceptive-email-subject-lines-violated-washington-spam-law/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,AppFolio class action alleges hidden fees on rent payments,https://topclassactions.com/lawsuit-settlements/lawsuit-news/appfolio-class-action-alleges-hidden-fees-on-rent-payments/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,John Hancock voiceprint ruling highlights limits of Illinois biometric privacy law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/john-hancock-voiceprint-ruling-highlights-limits-of-illinois-biometric-privacy-law/,class-action
2026-07-27T17:59:38.445885,Top Class Actions,2026-07-20,"Ford recalls more than 100,000 Mustangs due to safety concerns",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ford-recalls-more-than-100000-mustangs-due-to-safety-concerns/,class-action
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,15-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by Enhomee-Direct,https://www.cpsc.gov/Recalls/2026/15-Drawer-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Amazon-by-Enhomee-Direct,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,5-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by KAIFAM,https://www.cpsc.gov/Recalls/2026/5-Drawer-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Amazon-by-KAIFAM,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,BenQ America Recalls GV31 Portable Projectors Due to Risk of Serious Injury or Death from Fire and Burn Hazards,https://www.cpsc.gov/Recalls/2026/BenQ-America-Recalls-GV31-Portable-Projectors-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-and-Burn-Hazards,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,Galanz Americas Recalls Retro Refrigerators Due to Risk of Serious Injury or Death from Fire and Burn Hazards; One Death Reported,https://www.cpsc.gov/Recalls/2026/Galanz-Americas-Recalls-Retro-Refrigerators-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-and-Burn-Hazards-One-Death-Reported,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,Golden Link Recalls Fantastic Four Cups and Captain America Popcorn Helmet Containers with LED Lights Due to Risk of Serious Injury or Death from Battery Ingestion Hazard; Violate Mandatory Standard for Consumer Products with Button Cell Batteries,https://www.cpsc.gov/Recalls/2026/Golden-Link-Recalls-Fantastic-Four-Cups-and-Captain-America-Popcorn-Helmet-Containers-with-LED-Lights-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Hazard-Violate-Mandatory-Standard-for-Consumer-Products-with-Button-Cell,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,HARPPA Recalls Nordi Toddler Tower Stools Due to Risk of Serious Injury and Death from Entrapment and Fall Hazards,https://www.cpsc.gov/Recalls/2026/HARPPA-Recalls-Nordi-Toddler-Tower-Stools-Due-to-Risk-of-Serious-Injury-and-Death-from-Entrapment-and-Fall-Hazards,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,Heated Sherpa Throws and Blankets Recalled Due to Risk of Serious Injury or Death from Fire and Burn Hazards; Sold on Amazon by OCTROT,https://www.cpsc.gov/Recalls/2026/Heated-Sherpa-Throws-and-Blankets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-and-Burn-Hazards-Sold-on-Amazon-by-OCTROT,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,"Jake's Fireworks Recalls World Class Fireworks ""Skull Strobe"" Rockets Due to Risk of Serious Injury from Explosion and Burn Hazards",https://www.cpsc.gov/Recalls/2026/Jakes-Fireworks-Recalls-World-Class-Fireworks-Skull-Strobe-Rockets-Due-to-Risk-of-Serious-Injury-from-Explosion-and-Burn-Hazards,
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,Joyin Expands Recall of Sloosh Dive Sticks Due to Risk of Serious Injury from Impalement; Violate Federal Dive Sticks Ban,https://www.cpsc.gov/Recalls/2026/Joyin-Expands-Recall-of-Sloosh-Dive-Sticks-Due-to-Risk-of-Serious-Injury-from-Impalement-Violate-Federal-Dive-Sticks-Ban,
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,Mangohood Direct Kids Kitchen Standing Towers Recalled Due to Risk of Serious Injury and Death from Entrapment and Fall Hazards; Imported by Hangzhou Xinyanchuangxin,https://www.cpsc.gov/Recalls/2026/Mangohood-Direct-Kids-Kitchen-Standing-Towers-Recalled-Due-to-Risk-of-Serious-Injury-and-Death-from-Entrapment-and-Fall-Hazards-Imported-by-Hangzhou-Xinyanchuangxin,fatality-linked
2026-08-03T18:26:38.302370,CPSC Recall,2026-07-30T00:00:00,Mommy's Baby Lovely Deluxe Baby Doll Playsets Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violate Small Parts Ban; Sold on Temu by TOYHW,https://www.cpsc.gov/Recalls/2026/Mommys-Baby-Lovely-Deluxe-Baby-Doll-Playsets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violate-Small-Parts-Ban-Sold-on-Temu-by-TOYHW,fatality-linked
